node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL18A	RPL24	9606.ENSP00000222247	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0.900	0.446	0.999
RPL18A	RPS15	9606.ENSP00000222247	9606.ENSP00000466010	0	0	0	0	0.993	0.991	0	0.534	0.999
RPL18A	RPS2	9606.ENSP00000222247	9606.ENSP00000341885	0	0	0	0	0.991	0.993	0	0.748	0.999
RPL18A	RPS8	9606.ENSP00000222247	9606.ENSP00000379888	0	0	0	0	0.991	0.993	0	0.726	0.999
RPL18A	RPL26	9606.ENSP00000222247	9606.ENSP00000463784	0	0	0	0	0.960	0.966	0	0.531	0.999
RPL18A	RPS6	9606.ENSP00000222247	9606.ENSP00000369757	0	0	0	0	0.991	0.994	0	0.546	0.999
RPL18A	RPS24	9606.ENSP00000222247	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.779	0.999
RPL18A	RPL7	9606.ENSP00000222247	9606.ENSP00000339795	0	0	0	0	0.961	0.992	0	0.723	0.999
RPL18A	RPL9	9606.ENSP00000222247	9606.ENSP00000494697	0	0	0	0	0.990	0.993	0	0.539	0.999
RPL18A	RPL7A	9606.ENSP00000222247	9606.ENSP00000361076	0	0	0	0	0.990	0.996	0.720	0.673	0.999
RPL18A	RPL27A	9606.ENSP00000222247	9606.ENSP00000346015	0	0	0	0	0.981	0.993	0	0.570	0.999
RPL18A	RPL36	9606.ENSP00000222247	9606.ENSP00000464342	0	0	0	0	0.982	0.994	0.900	0.421	0.999
RPL18A	RPL6	9606.ENSP00000222247	9606.ENSP00000403172	0	0	0	0	0.991	0.993	0.900	0.530	0.999
RPL18A	RPS19	9606.ENSP00000222247	9606.ENSP00000470972	0.231	0	0	0	0.993	0.993	0	0.458	0.999
RPL18A	RPL35	9606.ENSP00000222247	9606.ENSP00000259469	0	0	0	0	0.991	0.992	0	0.657	0.999
RPL18A	RPS18	9606.ENSP00000222247	9606.ENSP00000393241	0	0	0	0	0.991	0.992	0	0.435	0.999
RPL18A	RPL34	9606.ENSP00000222247	9606.ENSP00000378163	0	0	0	0	0.980	0.991	0	0.535	0.999
RPL18A	RPL19	9606.ENSP00000222247	9606.ENSP00000225430	0	0.648	0	0	0.993	0.993	0.900	0.520	0.999
RPL18A	RPS16	9606.ENSP00000222247	9606.ENSP00000367806	0	0	0	0	0.994	0.994	0	0.688	0.999
RPL18A	RPS12	9606.ENSP00000222247	9606.ENSP00000230050	0	0	0	0	0.989	0.994	0	0.176	0.999
RPL19	UBC	9606.ENSP00000225430	9606.ENSP00000441543	0	0	0	0	0.476	0.496	0	0.204	0.771
RPL19	TPT1	9606.ENSP00000225430	9606.ENSP00000477781	0	0	0	0	0.950	0.106	0	0.102	0.956
RPL19	RPL41	9606.ENSP00000225430	9606.ENSP00000449026	0	0	0	0	0.346	0.429	0.900	0.434	0.976
RPL19	RPS25	9606.ENSP00000225430	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.757	0.999
RPL19	RPS20	9606.ENSP00000225430	9606.ENSP00000429374	0	0	0	0	0.992	0.995	0	0.579	0.999
RPL19	RPL8	9606.ENSP00000225430	9606.ENSP00000262584	0.115	0	0	0	0.999	0.995	0.900	0.622	0.999
RPL19	RPL23A	9606.ENSP00000225430	9606.ENSP00000389103	0.231	0	0	0	0.991	0.996	0	0.800	0.999
RPL19	RPS15	9606.ENSP00000225430	9606.ENSP00000466010	0.231	0	0	0	0.991	0.993	0	0.597	0.999
RPL19	RPS2	9606.ENSP00000225430	9606.ENSP00000341885	0.120	0	0	0	0.991	0.995	0	0.644	0.999
RPL19	RPS8	9606.ENSP00000225430	9606.ENSP00000379888	0	0	0	0	0.991	0.997	0	0.666	0.999
RPL19	RPL37A	9606.ENSP00000225430	9606.ENSP00000418082	0	0	0	0	0.956	0.994	0	0.721	0.999
RPL19	RPL24	9606.ENSP00000225430	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0.900	0.388	0.999
RPL19	RPL26	9606.ENSP00000225430	9606.ENSP00000463784	0.115	0	0	0	0.961	0.982	0	0.755	0.999
RPL19	RPS6	9606.ENSP00000225430	9606.ENSP00000369757	0	0	0	0	0.993	0.996	0	0.780	0.999
RPL19	RPL30	9606.ENSP00000225430	9606.ENSP00000428085	0	0	0	0	0.984	0.995	0.900	0.921	0.999
RPL19	RPS4X	9606.ENSP00000225430	9606.ENSP00000362744	0.115	0	0	0	0.955	0.981	0	0.716	0.999
RPL19	RPS7	9606.ENSP00000225430	9606.ENSP00000495273	0	0	0	0	0.990	0.995	0	0.475	0.999
RPL19	RPLP1	9606.ENSP00000225430	9606.ENSP00000346037	0	0	0	0	0.991	0.992	0	0.558	0.999
RPL19	RPS5	9606.ENSP00000225430	9606.ENSP00000472985	0	0	0	0	0.991	0.995	0	0.481	0.999
RPL19	RPS28	9606.ENSP00000225430	9606.ENSP00000472469	0	0	0	0	0.991	0.993	0.900	0.574	0.999
RPL19	RPS19	9606.ENSP00000225430	9606.ENSP00000470972	0	0	0	0	0.987	0.996	0	0.645	0.999
RPL19	RPL35	9606.ENSP00000225430	9606.ENSP00000259469	0.231	0	0	0	0.991	0.994	0	0.730	0.999
RPL19	RPS16	9606.ENSP00000225430	9606.ENSP00000367806	0.052	0	0	0	0.991	0.995	0	0.606	0.999
RPL19	RPS12	9606.ENSP00000225430	9606.ENSP00000230050	0	0	0	0	0.982	0.995	0	0.269	0.999
RPL19	RPS18	9606.ENSP00000225430	9606.ENSP00000393241	0.160	0	0	0	0.991	0.994	0	0.626	0.999
RPL19	RPL34	9606.ENSP00000225430	9606.ENSP00000378163	0.231	0	0	0	0.991	0.994	0	0.572	0.999
RPL19	RPS24	9606.ENSP00000225430	9606.ENSP00000414321	0	0	0	0	0.991	0.993	0	0.666	0.999
RPL19	RPL9	9606.ENSP00000225430	9606.ENSP00000494697	0.120	0	0	0	0.991	0.995	0	0.770	0.999
RPL19	RPL7	9606.ENSP00000225430	9606.ENSP00000339795	0.111	0	0	0	0.961	0.994	0	0.656	0.999
RPL19	RPL36	9606.ENSP00000225430	9606.ENSP00000464342	0	0	0	0	0.983	0.995	0.900	0.758	0.999
RPL19	RPL6	9606.ENSP00000225430	9606.ENSP00000403172	0.111	0	0	0	0.991	0.995	0.900	0.666	0.999
RPL19	RPL7A	9606.ENSP00000225430	9606.ENSP00000361076	0	0	0	0	0.991	0.995	0.720	0.915	0.999
RPL19	RPL27A	9606.ENSP00000225430	9606.ENSP00000346015	0.061	0	0	0	0.991	0.995	0	0.585	0.999
RPL19	RPL29	9606.ENSP00000225430	9606.ENSP00000294189	0	0	0	0	0.999	0.991	0	0.623	0.999
RPL19	RPL32	9606.ENSP00000225430	9606.ENSP00000416429	0.075	0	0	0	0.982	0.995	0.900	0.624	0.999
RPL19	RPS27A	9606.ENSP00000225430	9606.ENSP00000272317	0	0	0	0	0.990	0.992	0	0.274	0.999
RPL19	RPS13	9606.ENSP00000225430	9606.ENSP00000435777	0	0	0	0	0.999	0.995	0	0.578	0.999
RPL19	RPS3A	9606.ENSP00000225430	9606.ENSP00000346050	0	0	0	0	0.992	0.995	0	0.696	0.999
RPL19	RPS3	9606.ENSP00000225430	9606.ENSP00000278572	0.231	0	0	0	0.999	0.995	0	0.753	0.999
RPL19	RPS14	9606.ENSP00000225430	9606.ENSP00000385958	0.109	0	0	0	0.964	0.989	0	0.901	0.999
RPL19	RPS15A	9606.ENSP00000225430	9606.ENSP00000318646	0.091	0	0	0	0.923	0.981	0	0.410	0.999
RPL19	RPS9	9606.ENSP00000225430	9606.ENSP00000375632	0.116	0	0	0	0.990	0.995	0	0.780	0.999
RPL19	RPL39	9606.ENSP00000225430	9606.ENSP00000355315	0	0	0	0	0.932	0.971	0.900	0.604	0.999
RPL19	RPS23	9606.ENSP00000225430	9606.ENSP00000296674	0	0	0	0	0.988	0.995	0.900	0.614	0.999
RPL19	RPL21	9606.ENSP00000225430	9606.ENSP00000346027	0	0	0	0	0.991	0.995	0	0.755	0.999
RPL19	RPS29	9606.ENSP00000225430	9606.ENSP00000379339	0.115	0	0	0	0.975	0.992	0.900	0.546	0.999
RPL19	RPS11	9606.ENSP00000225430	9606.ENSP00000270625	0.231	0	0	0	0.992	0.995	0	0.921	0.999
RPL19	RPS27	9606.ENSP00000225430	9606.ENSP00000499044	0	0	0	0	0.970	0.972	0	0.597	0.999
RPL19	RPL28	9606.ENSP00000225430	9606.ENSP00000452763	0	0	0	0	0.981	0.995	0	0.616	0.999
RPL19	RPL3	9606.ENSP00000225430	9606.ENSP00000346001	0.115	0	0	0	0.962	0.995	0	0.669	0.999
RPL19	RPL37	9606.ENSP00000225430	9606.ENSP00000274242	0	0	0	0	0.938	0.991	0	0.515	0.999
RPL19	RPL35A	9606.ENSP00000225430	9606.ENSP00000495672	0	0	0	0	0.981	0.993	0	0.881	0.999
RPL21	RPS12	9606.ENSP00000346027	9606.ENSP00000230050	0	0	0	0	0.991	0.995	0	0.217	0.999
RPL21	RPL35	9606.ENSP00000346027	9606.ENSP00000259469	0	0	0	0	0.991	0.993	0	0.626	0.999
RPL21	RPL8	9606.ENSP00000346027	9606.ENSP00000262584	0	0	0	0	0.991	0.995	0	0.646	0.999
RPL21	RPS11	9606.ENSP00000346027	9606.ENSP00000270625	0	0	0	0	0.991	0.995	0	0.485	0.999
RPL21	RPS27A	9606.ENSP00000346027	9606.ENSP00000272317	0	0	0	0	0.999	0.992	0	0.306	0.999
RPL21	RPL37	9606.ENSP00000346027	9606.ENSP00000274242	0	0	0	0	0.997	0.991	0	0.589	0.999
RPL21	RPS3	9606.ENSP00000346027	9606.ENSP00000278572	0	0	0	0	0.992	0.995	0	0.644	0.999
RPL21	RPL29	9606.ENSP00000346027	9606.ENSP00000294189	0	0	0	0	0.982	0.992	0	0.648	0.999
RPL21	RPS23	9606.ENSP00000346027	9606.ENSP00000296674	0	0	0	0	0.994	0.995	0	0.606	0.999
RPL21	RPS15A	9606.ENSP00000346027	9606.ENSP00000318646	0	0	0	0	0.943	0.977	0	0.668	0.999
RPL21	RPL7	9606.ENSP00000346027	9606.ENSP00000339795	0	0	0	0	0.963	0.993	0	0.760	0.999
RPL21	RPS2	9606.ENSP00000346027	9606.ENSP00000341885	0	0	0	0	0.991	0.994	0	0.780	0.999
RPL21	RPL3	9606.ENSP00000346027	9606.ENSP00000346001	0	0	0	0	0.959	0.995	0	0.531	0.999
RPL21	RPL27A	9606.ENSP00000346027	9606.ENSP00000346015	0	0	0	0	0.992	0.993	0	0.951	0.999
RPL21	UBC	9606.ENSP00000346027	9606.ENSP00000441543	0	0	0	0	0.312	0.496	0	0.116	0.666
RPL21	RPL41	9606.ENSP00000346027	9606.ENSP00000449026	0	0	0	0	0.443	0.429	0	0.224	0.732
RPL21	TPT1	9606.ENSP00000346027	9606.ENSP00000477781	0	0	0	0	0.966	0.225	0	0.072	0.973
RPL21	RPS3A	9606.ENSP00000346027	9606.ENSP00000346050	0.177	0	0	0	0.992	0.995	0	0.867	0.999
RPL21	RPS13	9606.ENSP00000346027	9606.ENSP00000435777	0	0	0	0	0.991	0.994	0	0.546	0.999
RPL21	RPL32	9606.ENSP00000346027	9606.ENSP00000416429	0	0	0	0	0.991	0.995	0	0.602	0.999
RPL21	RPL39	9606.ENSP00000346027	9606.ENSP00000355315	0	0	0	0	0.960	0.967	0	0.530	0.999
RPL21	RPS9	9606.ENSP00000346027	9606.ENSP00000375632	0.111	0.895	0	0	0.988	0.995	0	0.953	0.999
RPL21	RPS14	9606.ENSP00000346027	9606.ENSP00000385958	0.100	0	0	0	0.999	0.980	0	0.501	0.999
RPL21	RPS29	9606.ENSP00000346027	9606.ENSP00000379339	0	0	0	0	0.985	0.991	0	0.949	0.999
RPL21	RPL35A	9606.ENSP00000346027	9606.ENSP00000495672	0	0	0	0	0.999	0.993	0	0.467	0.999
RPL21	RPS27	9606.ENSP00000346027	9606.ENSP00000499044	0	0	0	0	0.999	0.981	0	0.595	0.999
RPL21	RPL28	9606.ENSP00000346027	9606.ENSP00000452763	0	0	0	0	0.980	0.993	0	0.958	0.999
RPL21	RPL26	9606.ENSP00000346027	9606.ENSP00000463784	0	0	0	0	0.961	0.985	0	0.643	0.999
RPL21	RPS6	9606.ENSP00000346027	9606.ENSP00000369757	0	0	0	0	0.999	0.995	0	0.560	0.999
RPL21	RPL37A	9606.ENSP00000346027	9606.ENSP00000418082	0.217	0	0	0	0.991	0.995	0	0.721	0.999
RPL21	RPL24	9606.ENSP00000346027	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0	0.592	0.999
RPL21	RPS8	9606.ENSP00000346027	9606.ENSP00000379888	0	0	0	0	0.991	0.995	0	0.642	0.999
RPL21	RPS15	9606.ENSP00000346027	9606.ENSP00000466010	0	0	0	0	0.991	0.994	0	0.378	0.999
RPL21	RPL23A	9606.ENSP00000346027	9606.ENSP00000389103	0	0	0	0	0.999	0.995	0	0.603	0.999
RPL21	RPS20	9606.ENSP00000346027	9606.ENSP00000429374	0	0	0	0	0.992	0.995	0	0.766	0.999
RPL21	RPS25	9606.ENSP00000346027	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.761	0.999
RPL21	RPS28	9606.ENSP00000346027	9606.ENSP00000472469	0	0	0	0	0.991	0.992	0	0.545	0.999
RPL21	RPS5	9606.ENSP00000346027	9606.ENSP00000472985	0	0	0	0	0.991	0.993	0	0.946	0.999
RPL21	RPLP1	9606.ENSP00000346027	9606.ENSP00000346037	0	0	0	0	0.999	0.985	0	0.636	0.999
RPL21	RPS7	9606.ENSP00000346027	9606.ENSP00000495273	0	0	0	0	0.990	0.993	0	0.446	0.999
RPL21	RPS4X	9606.ENSP00000346027	9606.ENSP00000362744	0	0	0	0	0.954	0.974	0	0.792	0.999
RPL21	RPL30	9606.ENSP00000346027	9606.ENSP00000428085	0	0	0	0	0.992	0.995	0	0.604	0.999
RPL21	RPS18	9606.ENSP00000346027	9606.ENSP00000393241	0.120	0	0	0	0.991	0.993	0	0.458	0.999
RPL21	RPL34	9606.ENSP00000346027	9606.ENSP00000378163	0	0	0	0	0.999	0.993	0	0.626	0.999
RPL21	RPS16	9606.ENSP00000346027	9606.ENSP00000367806	0	0	0	0	0.991	0.995	0	0.522	0.999
RPL21	RPS19	9606.ENSP00000346027	9606.ENSP00000470972	0.092	0	0	0	0.996	0.995	0	0.563	0.999
RPL21	RPL7A	9606.ENSP00000346027	9606.ENSP00000361076	0	0	0	0	0.990	0.995	0	0.720	0.999
RPL21	RPL6	9606.ENSP00000346027	9606.ENSP00000403172	0	0	0	0	0.991	0.994	0	0.575	0.999
RPL21	RPL36	9606.ENSP00000346027	9606.ENSP00000464342	0	0	0	0	0.982	0.995	0	0.655	0.999
RPL21	RPL9	9606.ENSP00000346027	9606.ENSP00000494697	0	0	0	0	0.991	0.995	0	0.802	0.999
RPL21	RPS24	9606.ENSP00000346027	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.794	0.999
RPL23A	RPS12	9606.ENSP00000389103	9606.ENSP00000230050	0.099	0	0	0	0.981	0.993	0	0.168	0.999
RPL23A	RPL35	9606.ENSP00000389103	9606.ENSP00000259469	0.231	0	0	0	0.991	0.996	0	0.721	0.999
RPL23A	RPL8	9606.ENSP00000389103	9606.ENSP00000262584	0.115	0	0	0	0.991	0.996	0	0.616	0.999
RPL23A	RPS11	9606.ENSP00000389103	9606.ENSP00000270625	0.231	0	0	0	0.991	0.995	0	0.626	0.999
RPL23A	RPS27A	9606.ENSP00000389103	9606.ENSP00000272317	0	0	0	0	0.991	0.992	0	0.447	0.999
RPL23A	RPL37	9606.ENSP00000389103	9606.ENSP00000274242	0	0	0	0	0.990	0.991	0	0.579	0.999
RPL23A	RPS3	9606.ENSP00000389103	9606.ENSP00000278572	0.231	0	0	0	0.993	0.995	0	0.626	0.999
RPL23A	RPL29	9606.ENSP00000389103	9606.ENSP00000294189	0	0	0	0	0.991	0.993	0	0.501	0.999
RPL23A	RPS23	9606.ENSP00000389103	9606.ENSP00000296674	0.120	0	0	0	0.991	0.995	0	0.593	0.999
RPL23A	RPS15A	9606.ENSP00000389103	9606.ENSP00000318646	0.091	0	0	0	0.928	0.973	0	0.589	0.999
RPL23A	RPL7	9606.ENSP00000389103	9606.ENSP00000339795	0.111	0	0	0	0.963	0.993	0	0.658	0.999
RPL23A	RPS2	9606.ENSP00000389103	9606.ENSP00000341885	0.120	0	0	0	0.984	0.996	0	0.624	0.999
RPL23A	RPL3	9606.ENSP00000389103	9606.ENSP00000346001	0.115	0	0	0	0.955	0.995	0	0.658	0.999
RPL23A	RPL27A	9606.ENSP00000389103	9606.ENSP00000346015	0.061	0	0	0	0.992	0.995	0	0.664	0.999
RPL23A	RPLP1	9606.ENSP00000389103	9606.ENSP00000346037	0	0	0	0	0.999	0.990	0	0.366	0.999
RPL23A	RPS3A	9606.ENSP00000389103	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.732	0.999
RPL23A	RPL39	9606.ENSP00000389103	9606.ENSP00000355315	0	0	0	0	0.898	0.967	0	0.571	0.998
RPL23A	RPL7A	9606.ENSP00000389103	9606.ENSP00000361076	0.099	0	0	0	0.991	0.995	0	0.568	0.999
RPL23A	YBX1	9606.ENSP00000389103	9606.ENSP00000361626	0	0	0	0	0.402	0.368	0	0.166	0.658
RPL23A	RPS4X	9606.ENSP00000389103	9606.ENSP00000362744	0.115	0	0	0	0.954	0.973	0	0.686	0.999
RPL23A	RPS16	9606.ENSP00000389103	9606.ENSP00000367806	0.115	0	0	0	0.991	0.996	0	0.604	0.999
RPL23A	RPS6	9606.ENSP00000389103	9606.ENSP00000369757	0	0	0	0	0.993	0.995	0	0.591	0.999
RPL23A	RPS9	9606.ENSP00000389103	9606.ENSP00000375632	0.120	0	0	0	0.981	0.995	0	0.682	0.999
RPL23A	RPL24	9606.ENSP00000389103	9606.ENSP00000377640	0	0	0	0	0.990	0.995	0	0.421	0.999
RPL23A	RPL34	9606.ENSP00000389103	9606.ENSP00000378163	0.231	0	0	0	0.992	0.993	0	0.596	0.999
RPL23A	RPS29	9606.ENSP00000389103	9606.ENSP00000379339	0.115	0	0	0	0.991	0.991	0	0.567	0.999
RPL23A	RPS8	9606.ENSP00000389103	9606.ENSP00000379888	0	0	0	0	0.991	0.995	0	0.676	0.999
RPL23A	RPS14	9606.ENSP00000389103	9606.ENSP00000385958	0.115	0	0	0	0.999	0.985	0	0.760	0.999
RPL23A	UBC	9606.ENSP00000389103	9606.ENSP00000441543	0	0	0	0	0.369	0.494	0	0.083	0.681
RPL23A	RPL41	9606.ENSP00000389103	9606.ENSP00000449026	0	0	0	0	0.297	0.507	0	0.215	0.704
RPL23A	TPT1	9606.ENSP00000389103	9606.ENSP00000477781	0	0	0	0	0.909	0.239	0	0.144	0.935
RPL23A	RPL30	9606.ENSP00000389103	9606.ENSP00000428085	0	0	0	0	0.991	0.994	0	0.545	0.999
RPL23A	RPS7	9606.ENSP00000389103	9606.ENSP00000495273	0	0	0	0	0.990	0.993	0	0.418	0.999
RPL23A	RPS5	9606.ENSP00000389103	9606.ENSP00000472985	0.115	0	0	0	0.991	0.994	0	0.604	0.999
RPL23A	RPS28	9606.ENSP00000389103	9606.ENSP00000472469	0	0	0	0	0.991	0.992	0	0.623	0.999
RPL23A	RPS25	9606.ENSP00000389103	9606.ENSP00000435096	0	0	0	0	0.990	0.995	0	0.645	0.999
RPL23A	RPS20	9606.ENSP00000389103	9606.ENSP00000429374	0.120	0	0	0	0.991	0.995	0	0.605	0.999
RPL23A	RPS15	9606.ENSP00000389103	9606.ENSP00000466010	0.231	0	0	0	0.991	0.993	0	0.626	0.999
RPL23A	RPL37A	9606.ENSP00000389103	9606.ENSP00000418082	0	0	0	0	0.991	0.996	0	0.593	0.999
RPL23A	RPL26	9606.ENSP00000389103	9606.ENSP00000463784	0.115	0	0	0	0.960	0.966	0	0.625	0.999
RPL23A	RPS24	9606.ENSP00000389103	9606.ENSP00000414321	0	0	0	0	0.991	0.993	0	0.644	0.999
RPL23A	RPL9	9606.ENSP00000389103	9606.ENSP00000494697	0.120	0	0	0	0.991	0.993	0	0.665	0.999
RPL23A	RPL36	9606.ENSP00000389103	9606.ENSP00000464342	0	0	0	0	0.982	0.995	0	0.709	0.999
RPL23A	RPL6	9606.ENSP00000389103	9606.ENSP00000403172	0.111	0	0	0	0.991	0.993	0	0.811	0.999
RPL23A	RPS19	9606.ENSP00000389103	9606.ENSP00000470972	0	0	0	0	0.999	0.995	0	0.648	0.999
RPL23A	RPS18	9606.ENSP00000389103	9606.ENSP00000393241	0.231	0	0	0	0.991	0.993	0	0.560	0.999
RPL23A	RPL32	9606.ENSP00000389103	9606.ENSP00000416429	0.075	0	0	0	0.991	0.995	0	0.504	0.999
RPL23A	RPS13	9606.ENSP00000389103	9606.ENSP00000435777	0	0	0	0	0.991	0.994	0	0.550	0.999
RPL23A	RPS27	9606.ENSP00000389103	9606.ENSP00000499044	0	0	0	0	0.999	0.981	0	0.590	0.999
RPL23A	RPL28	9606.ENSP00000389103	9606.ENSP00000452763	0	0	0	0	0.977	0.993	0	0.571	0.999
RPL23A	RPL35A	9606.ENSP00000389103	9606.ENSP00000495672	0	0	0	0	0.992	0.993	0	0.625	0.999
RPL24	RPS12	9606.ENSP00000377640	9606.ENSP00000230050	0.099	0	0	0	0.999	0.995	0	0.363	0.999
RPL24	RPL35	9606.ENSP00000377640	9606.ENSP00000259469	0	0	0	0	0.991	0.993	0	0.406	0.999
RPL24	RPL8	9606.ENSP00000377640	9606.ENSP00000262584	0	0	0	0	0.990	0.993	0.900	0.302	0.999
RPL24	RPS11	9606.ENSP00000377640	9606.ENSP00000270625	0	0	0	0	0.992	0.994	0	0.482	0.999
RPL24	RPS27A	9606.ENSP00000377640	9606.ENSP00000272317	0	0	0	0	0.991	0.992	0	0.145	0.999
RPL24	RPL37	9606.ENSP00000377640	9606.ENSP00000274242	0	0	0	0	0.978	0.991	0	0.277	0.999
RPL24	RPS3	9606.ENSP00000377640	9606.ENSP00000278572	0	0	0	0	0.991	0.994	0	0.251	0.999
RPL24	RPL29	9606.ENSP00000377640	9606.ENSP00000294189	0	0	0	0	0.981	0.991	0	0.251	0.999
RPL24	RPS23	9606.ENSP00000377640	9606.ENSP00000296674	0	0	0	0	0.990	0.995	0.900	0.243	0.999
RPL24	RPS15A	9606.ENSP00000377640	9606.ENSP00000318646	0	0	0	0	0.944	0.973	0	0.314	0.998
RPL24	RPL7	9606.ENSP00000377640	9606.ENSP00000339795	0	0	0	0	0.959	0.993	0	0.221	0.999
RPL24	RPS2	9606.ENSP00000377640	9606.ENSP00000341885	0	0	0	0	0.985	0.995	0	0.316	0.999
RPL24	RPL3	9606.ENSP00000377640	9606.ENSP00000346001	0	0	0	0	0.956	0.993	0	0.391	0.999
RPL24	RPL27A	9606.ENSP00000377640	9606.ENSP00000346015	0	0	0	0	0.986	0.995	0	0.423	0.999
RPL24	RPLP1	9606.ENSP00000377640	9606.ENSP00000346037	0	0	0	0	0.979	0.983	0	0.239	0.999
RPL24	RPS3A	9606.ENSP00000377640	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.289	0.999
RPL24	RPL39	9606.ENSP00000377640	9606.ENSP00000355315	0.057	0	0	0	0.975	0.967	0.900	0.428	0.999
RPL24	RPL7A	9606.ENSP00000377640	9606.ENSP00000361076	0.099	0	0	0	0.969	0.995	0.720	0.362	0.999
RPL24	RPS4X	9606.ENSP00000377640	9606.ENSP00000362744	0	0	0	0	0.954	0.974	0	0.442	0.999
RPL24	RPS16	9606.ENSP00000377640	9606.ENSP00000367806	0.042	0	0	0	0.991	0.995	0	0.310	0.999
RPL24	RPS6	9606.ENSP00000377640	9606.ENSP00000369757	0.231	0	0	0	0.991	0.997	0	0.448	0.999
RPL24	RPS9	9606.ENSP00000377640	9606.ENSP00000375632	0	0	0	0	0.988	0.993	0	0.308	0.999
RPL24	UBC	9606.ENSP00000377640	9606.ENSP00000441543	0	0	0	0	0.369	0.511	0	0	0.678
RPL24	TPT1	9606.ENSP00000377640	9606.ENSP00000477781	0	0	0	0	0.924	0.129	0	0	0.931
RPL24	RPL41	9606.ENSP00000377640	9606.ENSP00000449026	0	0	0	0	0.466	0.429	0.900	0.155	0.970
RPL24	RPL26	9606.ENSP00000377640	9606.ENSP00000463784	0	0	0	0	0.959	0.979	0	0.299	0.999
RPL24	RPS8	9606.ENSP00000377640	9606.ENSP00000379888	0	0	0	0	0.991	0.995	0	0.391	0.999
RPL24	RPS15	9606.ENSP00000377640	9606.ENSP00000466010	0	0	0	0	0.978	0.993	0	0.212	0.999
RPL24	RPL37A	9606.ENSP00000377640	9606.ENSP00000418082	0.055	0	0	0	0.979	0.994	0	0.353	0.999
RPL24	RPS20	9606.ENSP00000377640	9606.ENSP00000429374	0	0	0	0	0.982	0.995	0	0.261	0.999
RPL24	RPS25	9606.ENSP00000377640	9606.ENSP00000435096	0	0	0	0	0.991	0.995	0	0.404	0.999
RPL24	RPS5	9606.ENSP00000377640	9606.ENSP00000472985	0	0	0	0	0.979	0.993	0	0.297	0.999
RPL24	RPS28	9606.ENSP00000377640	9606.ENSP00000472469	0.231	0	0	0	0.979	0.992	0.900	0.453	0.999
RPL24	RPS7	9606.ENSP00000377640	9606.ENSP00000495273	0	0	0	0	0.990	0.993	0	0.204	0.999
RPL24	RPL30	9606.ENSP00000377640	9606.ENSP00000428085	0	0	0	0	0.994	0.993	0.900	0.352	0.999
RPL24	RPL34	9606.ENSP00000377640	9606.ENSP00000378163	0	0	0	0	0.990	0.993	0	0.449	0.999
RPL24	RPS18	9606.ENSP00000377640	9606.ENSP00000393241	0	0	0	0	0.991	0.993	0	0.238	0.999
RPL24	RPS19	9606.ENSP00000377640	9606.ENSP00000470972	0.075	0	0	0	0.986	0.995	0	0.407	0.999
RPL24	RPL6	9606.ENSP00000377640	9606.ENSP00000403172	0	0	0	0	0.991	0.994	0.900	0.375	0.999
RPL24	RPL36	9606.ENSP00000377640	9606.ENSP00000464342	0	0	0	0	0.990	0.993	0.900	0.374	0.999
RPL24	RPL9	9606.ENSP00000377640	9606.ENSP00000494697	0	0	0	0	0.991	0.993	0	0.259	0.999
RPL24	RPS24	9606.ENSP00000377640	9606.ENSP00000414321	0.161	0	0	0	0.992	0.992	0	0.444	0.999
RPL24	RPS13	9606.ENSP00000377640	9606.ENSP00000435777	0	0	0	0	0.991	0.994	0	0.199	0.999
RPL24	RPL32	9606.ENSP00000377640	9606.ENSP00000416429	0	0	0	0	0.991	0.993	0.900	0.212	0.999
RPL24	RPS14	9606.ENSP00000377640	9606.ENSP00000385958	0	0	0	0	0.959	0.980	0	0.299	0.999
RPL24	RPS29	9606.ENSP00000377640	9606.ENSP00000379339	0	0	0	0	0.990	0.991	0.900	0.166	0.999
RPL24	RPL35A	9606.ENSP00000377640	9606.ENSP00000495672	0	0	0	0	0.991	0.993	0	0.407	0.999
RPL24	RPL28	9606.ENSP00000377640	9606.ENSP00000452763	0	0	0	0	0.978	0.991	0	0.484	0.999
RPL24	RPS27	9606.ENSP00000377640	9606.ENSP00000499044	0	0	0	0	0.958	0.980	0	0.284	0.999
RPL26	RPS12	9606.ENSP00000463784	9606.ENSP00000230050	0.057	0	0	0	0.982	0.967	0	0.091	0.999
RPL26	RPL35	9606.ENSP00000463784	9606.ENSP00000259469	0.115	0	0	0	0.959	0.986	0	0.798	0.999
RPL26	RPL8	9606.ENSP00000463784	9606.ENSP00000262584	0.091	0	0	0	0.959	0.978	0	0.679	0.999
